Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_por_mes;Valor_por_ano;Descricao;Possui_suite
Apartamento;Freguesia (Jacarepaguá);3;2;2;166;2000.0;1618.0;222.0;3618.0;43638.0;Apartamento em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Lins de Vasconcelos;2;0;0;80;900.0;539.0;13.0;1439.0;17281.0;Apartamento em Lins de Vasconcelos com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;80;2200.0;1130.0;75.0;3330.0;40035.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;0;0;73;1400.0;491.0;0.0;1891.0;22692.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Catete;2;0;0;83;2300.0;680.0;148.0;2980.0;35908.0;Apartamento em Catete com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;1;0;90;1800.0;880.0;177.0;2680.0;32337.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Humaitá;2;0;0;72;2000.0;620.0;137.0;2620.0;31577.0;Apartamento em Humaitá com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;101;2500.0;2300.0;0.0;4800.0;57600.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;0;0;79;1800.0;380.0;0.0;2180.0;26160.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;96;2000.0;1460.0;278.0;3460.0;41798.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Pechincha;3;1;1;90;1000.0;800.0;120.0;1800.0;21720.0;Apartamento em Pechincha com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Botafogo;3;0;0;83;2800.0;294.0;110.0;3094.0;37238.0;Apartamento em Botafogo com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;2;1;0;71;1750.0;540.0;83.0;2290.0;27563.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Vila Isabel;3;1;1;89;2100.0;750.0;0.0;2850.0;34200.0;Apartamento em Vila Isabel com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;4;4;1;145;2000.0;1350.0;390.0;3350.0;40590.0;Apartamento em Recreio dos Bandeirantes com 4 quarto(s)\ e 4 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;119;2500.0;1140.0;0.0;3640.0;43680.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);3;1;1;71;1600.0;500.0;0.0;2100.0;25200.0;Apartamento em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;1;80;1750.0;850.0;125.0;2600.0;31325.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Irajá;2;1;1;80;1450.0;200.0;0.0;1650.0;19800.0;Apartamento em Irajá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;74;1500.0;1247.0;190.0;2747.0;33154.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;1;85;2300.0;569.0;0.0;2869.0;34428.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jacarepaguá;4;2;3;245;2700.0;1380.0;145.0;4080.0;49105.0;Apartamento em Jacarepaguá com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Casa de Condomínio;Vargem Grande;2;2;1;90;1700.0;618.0;338.0;2318.0;28154.0;Casa de Condomínio em Vargem Grande com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);3;2;2;134;2500.0;1200.0;0.0;3700.0;44400.0;Apartamento em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;0;85;1800.0;924.0;155.0;2724.0;32843.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;Copacabana;3;1;0;100;2700.0;1079.0;129.0;3779.0;45477.0;Apartamento em Copacabana com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Glória;2;0;0;110;1500.0;1400.0;200.0;2900.0;35000.0;Apartamento em Glória com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);2;1;1;79;1600.0;750.0;113.0;2350.0;28313.0;Apartamento em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;110;2700.0;1000.0;25.0;3700.0;44425.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Lins de Vasconcelos;2;2;1;145;2500.0;581.0;28.0;3081.0;37000.0;Apartamento em Lins de Vasconcelos com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;0;0;85;1600.0;515.0;0.0;2115.0;25380.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;3;3;189;2500.0;922.0;420.0;3422.0;41484.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;0;0;80;2200.0;938.0;98.0;3138.0;37754.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;3;1;0;110;2900.0;1365.0;160.0;4265.0;51340.0;Apartamento em Copacabana com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Santa Teresa;3;0;0;83;1700.0;604.0;0.0;2304.0;27648.0;Apartamento em Santa Teresa com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Condomínio;Freguesia (Jacarepaguá);3;1;1;163;2000.0;92.0;46.0;2092.0;25150.0;Casa de Condomínio em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Maracanã;3;0;1;114;1900.0;570.0;87.0;2470.0;29727.0;Apartamento em Maracanã com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Méier;3;1;0;85;1300.0;770.0;72.0;2070.0;24912.0;Apartamento em Méier com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;2925.0;35209.0;Apartamento em Catete com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;4;4;2;170;2600.0;1180.0;260.0;3780.0;45620.0;Apartamento em Recreio dos Bandeirantes com 4 quarto(s)\ e 4 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;95;2400.0;1200.0;0.0;3600.0;43200.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;0;85;2200.0;850.0;92.0;3050.0;36692.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;1;1;71;1600.0;570.0;100.0;2170.0;26140.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vila Isabel;3;2;1;100;1400.0;750.0;102.0;2150.0;25902.0;Apartamento em Vila Isabel com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Gávea;2;1;1;75;2500.0;1237.0;1888.0;3737.0;46732.0;Apartamento em Gávea com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;80;2200.0;1200.0;2500.0;3400.0;43300.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Rio Comprido;2;1;0;88;1200.0;663.0;0.0;1863.0;22356.0;Apartamento em Rio Comprido com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;3;1;0;148;2500.0;1100.0;220.0;3600.0;43420.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Jardim Guanabara;3;0;0;115;1800.0;470.0;0.0;2270.0;27240.0;Apartamento em Jardim Guanabara com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;2;3;100;1900.0;1498.0;127.0;3398.0;40903.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Botafogo;3;1;0;109;2500.0;927.0;174.0;3427.0;41298.0;Apartamento em Botafogo com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;2;80;1000.0;1183.0;0.0;2183.0;26196.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;1;1;72;2000.0;630.0;0.0;2630.0;31560.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Pechincha;3;1;1;85;1050.0;982.0;102.0;2032.0;24486.0;Apartamento em Pechincha com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;1;0;100;1800.0;1200.0;260.0;3000.0;36260.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;105;2700.0;1591.0;200.0;4291.0;51692.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;91;1500.0;1229.0;189.0;2729.0;32937.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;0;79;1500.0;470.0;0.0;1970.0;23640.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;2;1;1;72;2200.0;750.0;77.0;2950.0;35477.0;Apartamento em Jacarepaguá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;2;1;2;87;2950.0;740.0;130.0;3690.0;44410.0;Apartamento em Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;0;0;80;2400.0;180.0;995.0;2580.0;31955.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Laranjeiras;2;0;0;123;2600.0;800.0;203.0;3400.0;41003.0;Apartamento em Laranjeiras com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;1;0;100;2500.0;1277.0;0.0;3777.0;45324.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2000.0;1300.0;100.0;3300.0;39700.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);4;0;2;112;2400.0;648.0;0.0;3048.0;36576.0;Apartamento em Freguesia (Jacarepaguá) com 4 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;1;0;85;2990.0;850.0;170.0;3840.0;46250.0;Apartamento em Copacabana com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Leme;2;1;0;84;2700.0;715.0;215.0;3415.0;41195.0;Apartamento em Leme com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Tijuca;2;2;0;80;1800.0;550.0;81.0;2350.0;28281.0;Apartamento em Tijuca com 2 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;São Cristóvão;2;1;1;71;2000.0;760.0;57.0;2760.0;33177.0;Apartamento em São Cristóvão com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);2;1;1;80;1800.0;750.0;112.0;2550.0;30712.0;Apartamento em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jacarepaguá;2;1;1;80;1900.0;1350.0;80.0;3250.0;39080.0;Apartamento em Jacarepaguá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Engenho de Dentro;2;1;1;74;1300.0;501.0;135.0;1801.0;21747.0;Apartamento em Engenho de Dentro com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;0;125;2500.0;1100.0;200.0;3600.0;43400.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;3;1;3;80;2750.0;1200.0;0.0;3950.0;47400.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Casa de Condomínio;Freguesia (Jacarepaguá);4;2;4;253;2500.0;180.0;240.0;2680.0;32400.0;Casa de Condomínio em Freguesia (Jacarepaguá) com 4 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Grajaú;2;0;0;75;1600.0;550.0;49.0;2150.0;25849.0;Apartamento em Grajaú com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Vila da Penha;2;1;0;83;1300.0;300.0;0.0;1600.0;19200.0;Apartamento em Vila da Penha com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Laranjeiras;3;0;0;95;2500.0;575.0;93.0;3075.0;36993.0;Apartamento em Laranjeiras com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;1;83;2000.0;1335.0;0.0;3335.0;40020.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Leme;3;0;0;135;2900.0;800.0;230.0;3700.0;44630.0;Apartamento em Leme com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Condomínio;Santa Teresa;2;0;0;72;1400.0;820.0;70.0;2220.0;26710.0;Casa de Condomínio em Santa Teresa com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Méier;3;1;1;102;1900.0;890.0;135.0;2790.0;33615.0;Apartamento em Méier com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;1;1;100;2800.0;1485.0;257.0;4285.0;51677.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Leme;2;0;0;75;2700.0;878.0;0.0;3578.0;42936.0;Apartamento em Leme com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;São Cristóvão;2;1;1;72;1850.0;753.0;45.0;2603.0;31281.0;Apartamento em São Cristóvão com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;2;2;96;1900.0;750.0;250.0;2650.0;32050.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Jacarepaguá;3;1;1;100;2200.0;1200.0;189.0;3400.0;40989.0;Apartamento em Jacarepaguá com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Humaitá;3;0;1;100;2700.0;1560.0;105.0;4260.0;51225.0;Apartamento em Humaitá com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);3;1;1;80;1500.0;680.0;159.0;2180.0;26319.0;Apartamento em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Casa de Condomínio;Campo Grande;2;2;0;90;2000.0;100.0;30.0;2100.0;25230.0;Casa de Condomínio em Campo Grande com 2 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;Cachambi;2;1;0;76;1200.0;510.0;37.0;1710.0;20557.0;Apartamento em Cachambi com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;1;1;105;2200.0;650.0;250.0;2850.0;34450.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;2;1;96;2800.0;1200.0;193.0;4000.0;48193.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;2;1;193;2500.0;3800.0;863.0;6300.0;76463.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;120;2000.0;700.0;2500.0;2700.0;34900.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Casa de Condomínio;Campo Grande;2;1;0;90;1300.0;441.0;262.0;1741.0;21154.0;Casa de Condomínio em Campo Grande com 2 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);3;2;1;95;2000.0;700.0;110.0;2700.0;32510.0;Apartamento em Freguesia (Jacarepaguá) com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Santa Teresa;2;0;0;75;1700.0;13.0;427.0;1713.0;20983.0;Apartamento em Santa Teresa com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Vargem Pequena;3;1;1;78;1600.0;550.0;90.0;2150.0;25890.0;Apartamento em Vargem Pequena com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;2;1;1;94;2500.0;1351.0;135.0;3851.0;46347.0;Apartamento em Copacabana com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2800.0;1100.0;140.0;3900.0;46940.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;2;200;2900.0;1040.0;300.0;3940.0;47580.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Bonsucesso;2;0;0;75;900.0;640.0;0.0;1540.0;18480.0;Apartamento em Bonsucesso com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;2;0;1;75;1900.0;716.0;87.0;2616.0;31479.0;Apartamento em Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;95;2450.0;1700.0;0.0;4150.0;49800.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jacarepaguá;2;1;1;78;2500.0;589.0;98.0;3089.0;37166.0;Apartamento em Jacarepaguá com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Leblon;2;1;1;79;2650.0;1702.0;406.0;4352.0;52630.0;Apartamento em Leblon com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Engenho Novo;3;1;0;130;1300.0;700.0;0.0;2000.0;24000.0;Apartamento em Engenho Novo com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Copacabana;2;0;1;98;2250.0;1426.0;206.0;3676.0;44318.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Laranjeiras;3;1;1;90;2200.0;1294.0;0.0;3494.0;41928.0;Apartamento em Laranjeiras com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Cosme Velho;2;1;1;87;2200.0;792.0;188.0;2992.0;36092.0;Apartamento em Cosme Velho com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Freguesia (Jacarepaguá);2;1;1;82;1400.0;783.0;128.0;2183.0;26324.0;Apartamento em Freguesia (Jacarepaguá) com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Laranjeiras;2;1;1;80;2700.0;915.0;0.0;3615.0;43380.0;Apartamento em Laranjeiras com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;0;72;1950.0;200.0;83.0;2150.0;25883.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Barra da Tijuca;2;1;2;83;2250.0;1160.0;254.0;3410.0;41174.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;88;2900.0;713.0;171.0;3613.0;43527.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;2;0;0;85;2500.0;850.0;0.0;3350.0;40200.0;Apartamento em Copacabana com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Grajaú;2;0;0;80;1500.0;500.0;0.0;2000.0;24000.0;Apartamento em Grajaú com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;3;2;1;163;2499.0;1456.0;403.0;3955.0;47863.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;3;1;1;74;1800.0;620.0;0.0;2420.0;29040.0;Apartamento em Barra da Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;87;2200.0;788.0;0.0;2988.0;35856.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Campo Grande;3;2;1;143;2300.0;750.0;0.0;3050.0;36600.0;Apartamento em Campo Grande com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Méier;3;2;1;100;2700.0;826.0;16.0;3526.0;42328.0;Apartamento em Méier com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;0;170;2500.0;780.0;178.0;3280.0;39538.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;3;0;0;200;1500.0;181.0;6.0;1681.0;20178.0;Apartamento em Jacarepaguá com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;1;1;145;2800.0;1000.0;192.0;3800.0;45792.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;120;2300.0;711.0;221.0;3011.0;36353.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;2;177;2500.0;1500.0;413.0;4000.0;48413.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Estácio;2;1;1;84;1600.0;840.0;0.0;2440.0;29280.0;Apartamento em Estácio com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Laranjeiras;3;1;0;135;2700.0;1513.0;251.0;4213.0;50807.0;Apartamento em Laranjeiras com 3 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Vargem Pequena;3;2;1;124;2500.0;700.0;0.0;3200.0;38400.0;Apartamento em Vargem Pequena com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Todos os Santos;3;1;1;75;1500.0;462.0;73.0;1962.0;23617.0;Apartamento em Todos os Santos com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;0;1;90;1500.0;935.0;97.0;2435.0;29317.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;1;83;1800.0;950.0;213.0;2750.0;33213.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Tijuca;3;1;1;110;2900.0;1100.0;182.0;4000.0;48182.0;Apartamento em Tijuca com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;3;1;240;2899.0;1600.0;490.0;4499.0;54478.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 3 vaga(s) de garagem;Sim
Apartamento;Maracanã;2;0;1;75;1800.0;600.0;410.0;2400.0;29210.0;Apartamento em Maracanã com 2 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;2;1;89;1700.0;1350.0;80.0;3050.0;36680.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 2 vaga(s) de garagem;Sim
Casa de Vila;Taquara;3;1;2;107;1900.0;120.0;78.0;2020.0;24318.0;Casa de Vila em Taquara com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Copacabana;3;0;0;100;2500.0;1055.0;300.0;3555.0;42960.0;Apartamento em Copacabana com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;3;0;0;80;2500.0;450.0;65.0;2950.0;35465.0;Apartamento em Tijuca com 3 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Grajaú;2;1;1;75;1800.0;950.0;0.0;2750.0;33000.0;Apartamento em Grajaú com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Jardim Guanabara;3;1;1;140;2000.0;610.0;0.0;2610.0;31320.0;Apartamento em Jardim Guanabara com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;0;0;103;2800.0;1783.0;198.0;4583.0;55194.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;3;1;1;82;2200.0;730.0;120.0;2930.0;35280.0;Apartamento em Jacarepaguá com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;1;1;76;1800.0;850.0;120.0;2650.0;31920.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1800.0;1222.0;158.0;3022.0;36422.0;Apartamento em Recreio dos Bandeirantes com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
Apartamento;Recreio dos Bandeirantes;2;2;0;88;1300.0;1026.0;368.0;2326.0;28280.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;2;3;1;80;1600.0;530.0;1344.0;2130.0;26904.0;Apartamento em Recreio dos Bandeirantes com 2 quarto(s)\ e 3 vaga(s) de garagem;Sim
Casa de Condomínio;Campo Grande;2;1;2;80;1200.0;150.0;0.0;1350.0;16200.0;Casa de Condomínio em Campo Grande com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;2;1;1;98;1650.0;980.0;144.0;2630.0;31704.0;Apartamento em Barra da Tijuca com 2 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;São Conrado;3;2;1;115;2400.0;2000.0;180.0;4400.0;52980.0;Apartamento em São Conrado com 3 quarto(s)\ e 2 vaga(s) de garagem;Sim
